Player ID,Name,Pos,Team,Cost,Selected by
709,Krejčí,DEF,Wolves,4.5,0.0
710,Patterson,DEF,Aston Villa,4.0,0.1
711,Harriman-Annous,MID,Arsenal,4.5,0.0
712,Yeremy,MID,Crystal Palace,6.0,0.2
713,A.Jimenez,DEF,Bournemouth,4.5,0.0
714,Woltemade,FWD,Newcastle,7.1,3.3
715,John,GK,Nott'm Forest,4.0,0.4
716,Savona,DEF,Nott'm Forest,4.5,0.0
717,Xavi,MID,Spurs,7.1,3.8
718,S.Magassa,MID,West Ham,5.0,0.0
719,Lindelöf,DEF,Aston Villa,4.5,0.0
720,Tolu,FWD,Wolves,5.5,0.1
721,Milosavljević,DEF,Bournemouth,4.5,0.0
722,Florentino,MID,Burnley,5.0,0.0
723,Canvot,DEF,Crystal Palace,4.5,0.0
724,Geertruida,DEF,Sunderland,4.5,0.0
725,Hincapie,DEF,Arsenal,5.5,0.0
726,Kolo Muani,FWD,Spurs,7.0,0.3
727,Chukwueze,MID,Fulham,5.5,0.0
728,Röhl,MID,Everton,5.0,0.0
729,Cuiabano,DEF,Nott'm Forest,4.5,0.0
730,Brobbey,FWD,Sunderland,5.5,0.1
731,Kevin,MID,Fulham,6.0,0.1
732,Uche,FWD,Crystal Palace,5.5,0.0
733,Lammens,GK,Man Utd,5.0,0.1
734,Bakwa,MID,Nott'm Forest,6.0,0.0
735,Traoré,MID,Sunderland,5.5,0.0
736,Donnarumma,GK,Man City,5.6,5.8
737,Kusi-Asare,FWD,Fulham,4.5,0.0
738,Fabianski,GK,West Ham,4.5,0.0
739,Mukasa,MID,Man City,4.5,0.0
740,Mfuni,DEF,Man City,4.0,0.0
741,Gray,FWD,Leeds,4.5,0.0
