Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
260,Guéhi,DEF,Crystal Palace,4.5,Nott'ham Forest,0.0,0.83,0.0,0.0,0.0,2.5,1.6,4.0,-4.0
665,Perri,GK,Leeds United,4.5,Arsenal,0.83,0.0,0.0,0.0,0.0,0.83,0.55,0.46,-0.46
253,Henderson,GK,Crystal Palace,5.0,Nott'ham Forest,0.0,0.83,0.0,0.0,0.0,2.5,1.6,4.0,-4.0
178,Welbeck,FWD,Brighton,6.5,Everton,0.83,0.83,0.0,0.0,0.83,0.0,0.24,0.0,0.0
5,Gabriel,DEF,Arsenal,6.0,Leeds United,0.83,0.0,0.0,0.0,0.0,0.83,1.52,1.26,-1.26
526,Igor Jesus,FWD,Nott'ham Forest,6.0,Crystal Palace,2.5,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
128,Onyeka,MID,Brentford,5.0,Aston Villa,0.83,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
374,Konaté,DEF,Liverpool,5.5,Newcastle Utd,3.33,0.0,0.0,0.0,1.67,0.0,1.7,0.0,0.0
310,Barry,FWD,Everton,6.0,Brighton,0.0,0.83,0.0,0.0,0.83,0.83,0.2,0.17,-0.17
392,Endo,MID,Liverpool,5.0,Newcastle Utd,3.33,0.0,0.0,0.0,1.67,0.0,0.89,0.0,0.0
22,Merino,MID,Arsenal,6.0,Leeds United,0.83,0.0,0.0,0.0,0.0,0.83,0.49,0.41,-0.41
673,J.Palhinha,MID,Tottenham,5.5,Manchester City,2.5,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0
314,Leno,GK,Fulham,5.0,Manchester Utd,0.83,0.83,0.0,0.0,0.83,0.0,1.48,0.0,0.0
470,Dúbravka,GK,Burnley,4.0,Sunderland,0.0,0.0,0.0,0.0,2.5,2.5,2.32,5.8,-5.8
67,Petrović,GK,Bournemouth,4.5,Wolves,1.67,3.33,0.0,0.0,3.33,0.0,2.21,0.0,0.0
585,Bentancur,MID,Tottenham,5.5,Manchester City,2.5,0.0,0.0,0.0,0.0,3.33,0.04,0.13,-0.13
139,Verbruggen,GK,Brighton,4.5,Everton,0.83,0.83,0.0,0.0,0.83,0.0,0.76,0.0,0.0
518,Jota,MID,Nott'ham Forest,5.5,Crystal Palace,2.5,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
407,Matheus N.,DEF,Manchester City,5.5,Tottenham,3.33,0.0,0.0,0.0,0.0,2.5,0.21,0.52,-0.52
406,Khusanov,DEF,Manchester City,5.5,Tottenham,3.33,0.0,0.0,0.0,0.0,2.5,0.08,0.2,-0.2
541,Reinildo,DEF,Sunderland,4.0,Burnley,2.5,2.5,0.0,0.0,0.0,0.0,0.56,0.0,0.0
430,Haaland,FWD,Manchester City,14.0,Tottenham,3.33,0.0,1.99,0.0,0.0,2.5,0.35,0.88,-0.88
26,Zubimendi,MID,Arsenal,5.5,Leeds United,0.83,0.0,0.01,0.0,0.0,0.83,1.52,1.26,-1.26
624,Bowen,FWD,West Ham,8.0,Chelsea,0.0,0.0,0.2,0.0,2.5,0.0,0.68,0.0,0.0
516,Hudson-Odoi,MID,Nott'ham Forest,6.0,Crystal Palace,2.5,0.0,0.26,0.0,0.83,0.0,1.5,0.0,0.0
573,Spence,DEF,Tottenham,4.5,Manchester City,2.5,0.0,0.25,0.0,0.0,3.33,0.94,3.13,-3.13
209,Laurent,MID,Burnley,5.0,Sunderland,0.0,0.0,0.24,0.0,2.5,2.5,1.41,3.52,-3.52
16,Saka,MID,Arsenal,10.0,Leeds United,0.83,0.0,0.24,0.0,0.0,0.83,1.52,1.26,-1.26
603,Diouf,DEF,West Ham,4.5,Chelsea,0.0,0.0,0.23,0.0,2.5,0.0,0.68,0.0,0.0
593,P.M.Sarr,MID,Tottenham,5.0,Manchester City,2.5,0.0,0.22,0.0,0.0,3.33,0.94,3.13,-3.13
625,Füllkrug,FWD,West Ham,6.0,Chelsea,0.0,0.0,0.22,0.0,2.5,0.0,0.68,0.0,0.0
113,Van den Berg,DEF,Brentford,4.5,Aston Villa,0.83,0.0,0.21,0.0,2.5,0.0,1.86,0.0,0.0
350,Aaronson,MID,Leeds United,5.5,Arsenal,0.83,0.0,0.21,0.0,0.0,0.83,0.47,0.39,-0.39
353,James,MID,Leeds United,5.5,Arsenal,0.83,0.0,0.19,0.0,0.0,0.83,0.28,0.23,-0.23
205,Cullen,MID,Burnley,5.0,Sunderland,0.0,0.0,0.28,0.0,2.5,2.5,2.32,5.8,-5.8
